raw_entry,entry_type,extracted_host,is_brand_target
*.ads.pubmatic.com/,wildcard_subdomain,ads.pubmatic.com,False
*.adsc.com/,wildcard_subdomain,adsc.com,False
*.adtechus.com/,wildcard_subdomain,adtechus.com,False
*.adturtle.biz/,wildcard_subdomain,adturtle.biz,False
*.advancedsolutions.com/,wildcard_subdomain,advancedsolutions.com,False
*.adverticum.net/,wildcard_subdomain,adverticum.net,False
*.advertising.com/,wildcard_subdomain,advertising.com,False
*.advito.com/,wildcard_subdomain,advito.com,False
*.advologix.com/,wildcard_subdomain,advologix.com,False
*.aebgbibfejf.meadowsurvey.info/,wildcard_subdomain,aebgbibfejf.meadowsurvey.info,False
*.aegap.org/,wildcard_subdomain,aegap.org,False
*.aenta.com/,wildcard_subdomain,aenta.com,False
*.aetnn.com,wildcard_subdomain,aetnn.com,False
*.aeusercontent.com,wildcard_subdomain,aeusercontent.com,False
*.affiliated-card.000webhostapp.com,wildcard_subdomain,affiliated-card.000webhostapp.com,False
*.affiliatetoday.xyz/,wildcard_subdomain,affiliatetoday.xyz,False
*.afit.pw,wildcard_subdomain,afit.pw,False
*.agendize.com/,wildcard_subdomain,agendize.com,False
*.agrian.com/,wildcard_subdomain,agrian.com,False
*.ah.pe/,wildcard_subdomain,ah.pe,False
*.ahaanpublicschool.com,wildcard_subdomain,ahaanpublicschool.com,False
*.ahanaraj.com,wildcard_subdomain,ahanaraj.com,False
*.ahg-connect-production.s3.amazonaws.com/,wildcard_subdomain,ahg-connect-production.s3.amazonaws.com,False
*.ahomansikka.fi,wildcard_subdomain,ahomansikka.fi,False
*.ahuratech.com,wildcard_subdomain,ahuratech.com,False
*.ahw.michaelgajda.com/,wildcard_subdomain,ahw.michaelgajda.com,False
*.aim-controls.com/,wildcard_subdomain,aim-controls.com,False
*.airportparkingmanchester.net/,wildcard_subdomain,airportparkingmanchester.net,False
*.airsquirrels.com/,wildcard_subdomain,airsquirrels.com,False
*.airtime.pro/,wildcard_subdomain,airtime.pro,False
*.aka.ms/ghei36,wildcard_subdomain,aka.ms,False
*.akkroo.com/,wildcard_subdomain,akkroo.com,False
*.alcongov.com,wildcard_subdomain,alcongov.com,False
*.alfonsodavis.com/,wildcard_subdomain,alfonsodavis.com,False
*.alimentos.ufpr.br/,wildcard_subdomain,alimentos.ufpr.br,False
*.alioth.debian.org/,wildcard_subdomain,alioth.debian.org,False
*.aliyev.org,wildcard_subdomain,aliyev.org,False
*.all-about-movie.info/,wildcard_subdomain,all-about-movie.info,False
*.allentics.com/,wildcard_subdomain,allentics.com,False
*.allinpdf.com/,wildcard_subdomain,allinpdf.com,False
*.allo.google.com/,wildcard_subdomain,allo.google.com,False
*.alltrendstoreblog.com/,wildcard_subdomain,alltrendstoreblog.com,False
*.almaeena.net/,wildcard_subdomain,almaeena.net,False
*.alojadaarquitectura.com/,wildcard_subdomain,alojadaarquitectura.com,False
*.alpenpokalshop.com/,wildcard_subdomain,alpenpokalshop.com,False
*.alpha-prm.jp/,wildcard_subdomain,alpha-prm.jp,False
*.altitude-preprod-images.s3.amazonaws.com/,wildcard_subdomain,altitude-preprod-images.s3.amazonaws.com,False
*.altitude.com/,wildcard_subdomain,altitude.com,False
*.altoconvertpdftoexcel.com/,wildcard_subdomain,altoconvertpdftoexcel.com,False
*.altoconvertpdftojpg.com/,wildcard_subdomain,altoconvertpdftojpg.com,False
*.altoconvertpdftoword.com/,wildcard_subdomain,altoconvertpdftoword.com,False
*.altushost.com/,wildcard_subdomain,altushost.com,False
*.alumniclass.com/,wildcard_subdomain,alumniclass.com,False
*.amazingmarwar.com,wildcard_subdomain,amazingmarwar.com,False
*.amazone.com/,wildcard_subdomain,amazone.com,False
*.amboosolutions.com/,wildcard_subdomain,amboosolutions.com,False
*.amcollege.co.in/,wildcard_subdomain,amcollege.co.in,False
*.amcrest.com/,wildcard_subdomain,amcrest.com,False
*.ameba.jp/,wildcard_subdomain,ameba.jp,False
*.americanlegionpost76.org/,wildcard_subdomain,americanlegionpost76.org,False
*.americanphonefinder.ru/,wildcard_subdomain,americanphonefinder.ru,False
*.amthanhkaraoke.info/,wildcard_subdomain,amthanhkaraoke.info,False
*.amuir.com/,wildcard_subdomain,amuir.com,False
*.anchorgrill.com/,wildcard_subdomain,anchorgrill.com,False
*.anfilada64.ru/,wildcard_subdomain,anfilada64.ru,False
*.anggunzara.com/,wildcard_subdomain,anggunzara.com,False
*.anilnarulaiasstudy.com/,wildcard_subdomain,anilnarulaiasstudy.com,False
*.animejolt.org/,wildcard_subdomain,animejolt.org,False
*.anothertripofalifetime.com,wildcard_subdomain,anothertripofalifetime.com,False
*.ansarada.com/,wildcard_subdomain,ansarada.com,False
*.ansti.org/,wildcard_subdomain,ansti.org,False
*.any.do/,wildcard_subdomain,any.do,False
*.anything2pdf.com/,wildcard_subdomain,anything2pdf.com,False
*.anywhere.whitesmoke.com/,wildcard_subdomain,anywhere.whitesmoke.com,False
*.aonedriveinseer23708.blob.core.windows.net,wildcard_subdomain,aonedriveinseer23708.blob.core.windows.net,False
*.apa-blog-images.s3-us-west-2.amazonaws.com/,wildcard_subdomain,apa-blog-images.s3-us-west-2.amazonaws.com,False
*.apdsvirtual.com/,wildcard_subdomain,apdsvirtual.com,False
*.apelsinbanket.ru/,wildcard_subdomain,apelsinbanket.ru,False
*.apexrestdki-my.sharepoint.com,wildcard_subdomain,apexrestdki-my.sharepoint.com,False
*.api.biblioteca.org.ar/,wildcard_subdomain,api.biblioteca.org.ar,False
*.api.hdus.channelnet.com/,wildcard_subdomain,api.hdus.channelnet.com,False
*.api.wipmania.com/,wildcard_subdomain,api.wipmania.com,False
*.apiipify.org/,wildcard_subdomain,apiipify.org,False
*.apnacomplex.com/,wildcard_subdomain,apnacomplex.com,False
*.apowersoft.com/,wildcard_subdomain,apowersoft.com,False
*.app.hpla.doh.dc.gov/weblookup,wildcard_subdomain,app.hpla.doh.dc.gov,False
*.app.transactiondesk.com/,wildcard_subdomain,app.transactiondesk.com,False
*.app.wizer.me/,wildcard_subdomain,app.wizer.me,False
*.appas.in/,wildcard_subdomain,appas.in,False
*.appear.in/,wildcard_subdomain,appear.in,False
*.apple-com-securemanage.mywire.org,wildcard_subdomain,apple-com-securemanage.mywire.org,False
*.application.1hour-cashadvance.com/,wildcard_subdomain,application.1hour-cashadvance.com,False
*.applicrea.com/,wildcard_subdomain,applicrea.com,False
*.appliedla.org/,wildcard_subdomain,appliedla.org,False
*.appnerd.online,wildcard_subdomain,appnerd.online,False
*.appnomina.advans.mx/,wildcard_subdomain,appnomina.advans.mx,False
*.aproductmsg.com/,wildcard_subdomain,aproductmsg.com,False
*.apsfuharyana.org,wildcard_subdomain,apsfuharyana.org,False
*.arab-security.com/,wildcard_subdomain,arab-security.com,False
*.archive.org/upload,wildcard_subdomain,archive.org,False
*.arcostream-musicchoice-hitlist.wm.llnwd.net/,wildcard_subdomain,arcostream-musicchoice-hitlist.wm.llnwd.net,False
*.arduino.cc/,wildcard_subdomain,arduino.cc,False
*.arefhasan.com,wildcard_subdomain,arefhasan.com,False
*.Areyoubig.com/,wildcard_subdomain,Areyoubig.com,False
*.argentina-news.com.ar/,wildcard_subdomain,argentina-news.com.ar,False
*.aristei.com.ar/jYGUFye7,wildcard_subdomain,aristei.com.ar,False
*.arnhempet.com.au/,wildcard_subdomain,arnhempet.com.au,False
*.arqspin.com/,wildcard_subdomain,arqspin.com,False
*.artaheri.org/,wildcard_subdomain,artaheri.org,False
*.artbykwest.com/,wildcard_subdomain,artbykwest.com,False
*.arterys.com/,wildcard_subdomain,arterys.com,False
*.arthurmilleremlak.com/,wildcard_subdomain,arthurmilleremlak.com,False
*.articlesor.com/,wildcard_subdomain,articlesor.com,False
*.artisanpasorobles.com/,wildcard_subdomain,artisanpasorobles.com,False
*.asacon.eu/,wildcard_subdomain,asacon.eu,False
*.asbestoslegal.org/,wildcard_subdomain,asbestoslegal.org,False
*.asegurarautocaravana.com/,wildcard_subdomain,asegurarautocaravana.com,False
*.asianage.com/,wildcard_subdomain,asianage.com,False
*.asiaville-images.s3.amazonaws.com/,wildcard_subdomain,asiaville-images.s3.amazonaws.com,False
*.ask.com/,wildcard_subdomain,ask.com,False
*.aspentech.com/,wildcard_subdomain,aspentech.com,False
*.assest-vsuw-webite.s3.amazonaws.com/,wildcard_subdomain,assest-vsuw-webite.s3.amazonaws.com,False
*.assets.gazette.s3.amazonaws.com/,wildcard_subdomain,assets.gazette.s3.amazonaws.com,False
*.assist.venturebox.com/,wildcard_subdomain,assist.venturebox.com,False
*.astrology.com/,wildcard_subdomain,astrology.com,False
*.asus.com/us/AiCloud,wildcard_subdomain,asus.com,False
*.athensqatar.com/,wildcard_subdomain,athensqatar.com,False
*.athermoforw.com/,wildcard_subdomain,athermoforw.com,False
*.athlinks.com/,wildcard_subdomain,athlinks.com,False
*.atl-tim.com,wildcard_subdomain,atl-tim.com,False
*.atljuicyloop.com/,wildcard_subdomain,atljuicyloop.com,False
*.atozrate.com/,wildcard_subdomain,atozrate.com,False
*.atsfilmworks.com/,wildcard_subdomain,atsfilmworks.com,False
*.atwebpages.com/,wildcard_subdomain,atwebpages.com,False
*.audier.nl/ta7cr26/index.html,wildcard_subdomain,audier.nl,False
*.audio.sg/,wildcard_subdomain,audio.sg,False
*.audiocastle.co/,wildcard_subdomain,audiocastle.co,False
*.audioformat.com/,wildcard_subdomain,audioformat.com,False
*.austmod.com/,wildcard_subdomain,austmod.com,False
*.authorstream.com/,wildcard_subdomain,authorstream.com,False
*.autoquiz.it/UaYr3MuV/index.html,wildcard_subdomain,autoquiz.it,False
*.autotask.net/,wildcard_subdomain,autotask.net,False
*.autotroc.com/,wildcard_subdomain,autotroc.com,False
*.avanan.com/,wildcard_subdomain,avanan.com,False
*.avcor.ca/,wildcard_subdomain,avcor.ca,False
*.avery.com/vgnfiles,wildcard_subdomain,avery.com,False
*.avfd.es/sys_6446471406558.php,wildcard_subdomain,avfd.es,False
*.avid.com/,wildcard_subdomain,avid.com,False
*.avinityseniorliving.org/,wildcard_subdomain,avinityseniorliving.org,False
*.avisonyouing.com,wildcard_subdomain,avisonyouing.com,False
*.avizia.com/,wildcard_subdomain,avizia.com,False
*.avto43.com/,wildcard_subdomain,avto43.com,False
*.avto43.com.ua/,wildcard_subdomain,avto43.com.ua,False
*.avvr.co.in/,wildcard_subdomain,avvr.co.in,False
*.aweoaew.info/,wildcard_subdomain,aweoaew.info,False
*.awesomescreenshot.com/,wildcard_subdomain,awesomescreenshot.com,False
*.aww.moe/,wildcard_subdomain,aww.moe,False
*.aww.moe/3pakn0.rar,wildcard_subdomain,aww.moe,False
*.aww.su/,wildcard_subdomain,aww.su,False
*.awwapp.com/,wildcard_subdomain,awwapp.com,False
*.axiscloudsync.com/,wildcard_subdomain,axiscloudsync.com,False
*.axon.com/,wildcard_subdomain,axon.com,False
*.ayo11194.myjino.ru/,wildcard_subdomain,ayo11194.myjino.ru,False
*.azalsigorta.com.tr/,wildcard_subdomain,azalsigorta.com.tr,False
*.azumio.com/,wildcard_subdomain,azumio.com,False
*.b-followed.com/,wildcard_subdomain,b-followed.com,False
*.b3dkrw.bn.files.1drv.com,wildcard_subdomain,b3dkrw.bn.files.1drv.com,False
*.babbalu.com/bfriends,wildcard_subdomain,babbalu.com,False
*.babystatistics.com/,wildcard_subdomain,babystatistics.com,False
*.bachpan.com/,wildcard_subdomain,bachpan.com,False
*.backcheckgrounds.com/,wildcard_subdomain,backcheckgrounds.com,False
*.backendless.com/,wildcard_subdomain,backendless.com,False
*.backpage.com/adult,wildcard_subdomain,backpage.com,False
*.backpage.com/personals,wildcard_subdomain,backpage.com,False
*.backstopsolutions.com/,wildcard_subdomain,backstopsolutions.com,False
*.backurl.us,wildcard_subdomain,backurl.us,False
*.bagumul.com/,wildcard_subdomain,bagumul.com,False
*.baike.baidu.com/,wildcard_subdomain,baike.baidu.com,False
*.baked-beans.cf,wildcard_subdomain,baked-beans.cf,False
*.bakrue.ac.th/,wildcard_subdomain,bakrue.ac.th,False
*.baldwaymemniateronav.site44.com/,wildcard_subdomain,baldwaymemniateronav.site44.com,False
*.bambuser.com/,wildcard_subdomain,bambuser.com,False
*.band.us/,wildcard_subdomain,band.us,False
*.bandlab.com/,wildcard_subdomain,bandlab.com,False
*.bankruptcyzen.com/,wildcard_subdomain,bankruptcyzen.com,False
*.bannerview.com/,wildcard_subdomain,bannerview.com,False
*.baptistchurchoflakevilla.com/,wildcard_subdomain,baptistchurchoflakevilla.com,False
*.barclays.co.uk/,wildcard_subdomain,barclays.co.uk,False
*.barco.com/,wildcard_subdomain,barco.com,False
*.bard.google.com/,wildcard_subdomain,bard.google.com,False
*.barishkapani.top,wildcard_subdomain,barishkapani.top,False
*.basket95.com/,wildcard_subdomain,basket95.com,False
*.batanga.com/,wildcard_subdomain,batanga.com,False
*.bbm.com/,wildcard_subdomain,bbm.com,False
*.bc.vc/,wildcard_subdomain,bc.vc,False
*.bdaspro.com,wildcard_subdomain,bdaspro.com,False
*.bdmotomasyon.net/,wildcard_subdomain,bdmotomasyon.net,False
*.bdpsmart.com/,wildcard_subdomain,bdpsmart.com,False
*.bdvi-lsa.de/,wildcard_subdomain,bdvi-lsa.de,False
*.be-smart.xyz/,wildcard_subdomain,be-smart.xyz,False
*.beatplak.com/,wildcard_subdomain,beatplak.com,False
*.beautiful.ai/,wildcard_subdomain,beautiful.ai,False
*.beautyamerica2015.com/,wildcard_subdomain,beautyamerica2015.com,False
*.beautybaronline.com/,wildcard_subdomain,beautybaronline.com,False
*.becomeanecessity.info,wildcard_subdomain,becomeanecessity.info,False
*.befunky.com/,wildcard_subdomain,befunky.com,False
*.Bekkedekor.com,wildcard_subdomain,Bekkedekor.com,False
*.believe.aloewealthinvestment.com/,wildcard_subdomain,believe.aloewealthinvestment.com,False
*.benefitsource.sharefile.com/,wildcard_subdomain,benefitsource.sharefile.com,False
*.beneguy.com/,wildcard_subdomain,beneguy.com,False
*.bergquistlawfirm-my.sharepoint.com,wildcard_subdomain,bergquistlawfirm-my.sharepoint.com,False
*.bestbrainboost.net/,wildcard_subdomain,bestbrainboost.net,False
*.bestfreefax.com/,wildcard_subdomain,bestfreefax.com,False
*.bestfreetax.com/,wildcard_subdomain,bestfreetax.com,False
*.besttrafficsite.org/,wildcard_subdomain,besttrafficsite.org,False
*.bgdailynews.com/,wildcard_subdomain,bgdailynews.com,False
*.bglocate.stsbgresults.us/,wildcard_subdomain,bglocate.stsbgresults.us,False
*.bh.softdry.com.br/,wildcard_subdomain,bh.softdry.com.br,False
*.Bhandaltpt.com/,wildcard_subdomain,Bhandaltpt.com,False
*.bharawandadhaba.in/,wildcard_subdomain,bharawandadhaba.in,False
*.bhfinancialservices.com,wildcard_subdomain,bhfinancialservices.com,False
*.bianpro.com,wildcard_subdomain,bianpro.com,False
*.bibahairbraiding.com/,wildcard_subdomain,bibahairbraiding.com,False
*.bigamartusax.s3.amazonaws.com/,wildcard_subdomain,bigamartusax.s3.amazonaws.com,False
*.bigbluebutton.org/,wildcard_subdomain,bigbluebutton.org,False
*.bigcatelmns.com,wildcard_subdomain,bigcatelmns.com,False
*.bigskymontanacabin.com/,wildcard_subdomain,bigskymontanacabin.com,False
*.bilibili.com/,wildcard_subdomain,bilibili.com,False
*.biller.pagekite.me/,wildcard_subdomain,biller.pagekite.me,False
*.billjonesawesomeart.com/,wildcard_subdomain,billjonesawesomeart.com,False
*.binfn.myftp.biz,wildcard_subdomain,binfn.myftp.biz,False
*.binkzip.com/,wildcard_subdomain,binkzip.com,False
*.bit.do,wildcard_subdomain,bit.do,False
*.bit.do/,wildcard_subdomain,bit.do,False
*.bit.ly/,wildcard_subdomain,bit.ly,False
*.bit.ly/1r83XnW,wildcard_subdomain,bit.ly,False
*.bit.ly/2fxUdOP,wildcard_subdomain,bit.ly,False
*.bit.ly/2h5v6qU,wildcard_subdomain,bit.ly,False
*.bit.ly/2pmOXmZ,wildcard_subdomain,bit.ly,False
*.bit.ly/2psxXz1,wildcard_subdomain,bit.ly,False
*.bitassa.com/,wildcard_subdomain,bitassa.com,False
*.bitchute.com/,wildcard_subdomain,bitchute.com,False
*.bitliga.com,wildcard_subdomain,bitliga.com,False
*.bitwiseglobal.com/,wildcard_subdomain,bitwiseglobal.com,False
*.bizadpro.com/,wildcard_subdomain,bizadpro.com,False
*.bizcloud.com/,wildcard_subdomain,bizcloud.com,False
*.bizzmine.com/,wildcard_subdomain,bizzmine.com,False
*.bjrtljcg.com/,wildcard_subdomain,bjrtljcg.com,False
*.bjztcj.com/,wildcard_subdomain,bjztcj.com,False
*.bla.st/,wildcard_subdomain,bla.st,False
*.black.grouptravelassociation.org/,wildcard_subdomain,black.grouptravelassociation.org,False
*.blanckef.com/,wildcard_subdomain,blanckef.com,False
*.blastengineeringla.com/,wildcard_subdomain,blastengineeringla.com,False
*.blaucloud.de/,wildcard_subdomain,blaucloud.de,False
*.bleepingcomputer.com/download/ccleaner,wildcard_subdomain,bleepingcomputer.com,False
*.blog.piotrwyrzykowski.pl/,wildcard_subdomain,blog.piotrwyrzykowski.pl,False
*.blogsampletradementloadingboardslogggs.mozidollc.com/,wildcard_subdomain,blogsampletradementloadingboardslogggs.mozidollc.com,False
*.blount.komtham.com/,wildcard_subdomain,blount.komtham.com,False
*.bluecamroo.com/,wildcard_subdomain,bluecamroo.com,False
*.bluecaploans.com/,wildcard_subdomain,bluecaploans.com,False
*.blueprintsys.com/blog/7-key-differences-between-project-product-management,wildcard_subdomain,blueprintsys.com,False
*.bluetie.com/,wildcard_subdomain,bluetie.com,False
*.bluremodelacoes.com/,wildcard_subdomain,bluremodelacoes.com,False
*.bmwautomotiveparts.com/,wildcard_subdomain,bmwautomotiveparts.com,False
*.bnbdhaka.com/,wildcard_subdomain,bnbdhaka.com,False
*.bndabrasives.co.uk/,wildcard_subdomain,bndabrasives.co.uk,False
*.bnkport.com/,wildcard_subdomain,bnkport.com,False
*.bnrinfo.org/,wildcard_subdomain,bnrinfo.org,False
*.boardevaluations.com/,wildcard_subdomain,boardevaluations.com,False
*.boardmakeronline.com/,wildcard_subdomain,boardmakeronline.com,False
*.bobile.com/,wildcard_subdomain,bobile.com,False
*.boereplaasbb.co.za,wildcard_subdomain,boereplaasbb.co.za,False
*.bonell.pl/,wildcard_subdomain,bonell.pl,False
*.bookenda.com/,wildcard_subdomain,bookenda.com,False
*.bookshop.com.ar/,wildcard_subdomain,bookshop.com.ar,False
*.bosqueclothing.com/,wildcard_subdomain,bosqueclothing.com,False
*.bosscrm.com/,wildcard_subdomain,bosscrm.com,False
*.bot.rexfuzzle.com/,wildcard_subdomain,bot.rexfuzzle.com,False
*.boundless.com/,wildcard_subdomain,boundless.com,False
*.boutiques-a.com/,wildcard_subdomain,boutiques-a.com,False
*.boutiquestoulouse.com/,wildcard_subdomain,boutiquestoulouse.com,False
*.bowwow21.serveftp.com/,wildcard_subdomain,bowwow21.serveftp.com,False
*.boxun.com/,wildcard_subdomain,boxun.com,False
*.bpdcopen.ca/,wildcard_subdomain,bpdcopen.ca,False
*.bpstw.com,wildcard_subdomain,bpstw.com,False
*.bra.coopcollegevatakara.com/,wildcard_subdomain,bra.coopcollegevatakara.com,False
*.brainenhanceget.net/,wildcard_subdomain,brainenhanceget.net,False
*.brainraise.net/,wildcard_subdomain,brainraise.net,False
*.brainscape.com/,wildcard_subdomain,brainscape.com,False
*.brasilespionagem.info/,wildcard_subdomain,brasilespionagem.info,False
*.brazer-info.com,wildcard_subdomain,brazer-info.com,False
*.breastfeeding.com/social/account/livechat,wildcard_subdomain,breastfeeding.com,False
*.bres.be/,wildcard_subdomain,bres.be,False
*.brickcontrol.com/,wildcard_subdomain,brickcontrol.com,False
*.bridalherbal.com/,wildcard_subdomain,bridalherbal.com,False
*.brieftube.net/,wildcard_subdomain,brieftube.net,False
*.bright-cloud.net/,wildcard_subdomain,bright-cloud.net,False
*.brilliantinfosys.com/,wildcard_subdomain,brilliantinfosys.com,False
*.broadbbeammedia.com,wildcard_subdomain,broadbbeammedia.com,False
*.broderieeid.com,wildcard_subdomain,broderieeid.com,False
*.brown2.efriendly.com/,wildcard_subdomain,brown2.efriendly.com,False
*.bs.serving-sys.com/,wildcard_subdomain,bs.serving-sys.com,False
*.bsg1.news4546y.ru/,wildcard_subdomain,bsg1.news4546y.ru,False
*.btcfrog.com/qr,wildcard_subdomain,btcfrog.com,False
*.btconferencing.com/,wildcard_subdomain,btconferencing.com,False
*.btjunkie.net/,wildcard_subdomain,btjunkie.net,False
*.bubbl.us/,wildcard_subdomain,bubbl.us,False
*.buddypool-my.sharepoint.com,wildcard_subdomain,buddypool-my.sharepoint.com,False
*.budgetvolunteering.com/,wildcard_subdomain,budgetvolunteering.com,False
*.buildertrend.com/,wildcard_subdomain,buildertrend.com,False
*.buildsafe.co.za/,wildcard_subdomain,buildsafe.co.za,False
